EQUIP_ID,EQUIP_DESCN,EQUIP_PARENT
10000195,MQM814 Misc - Compressor Blue Portable#1,0301-160-100-040
10000196,MQM815 Misc - Compressor Blue Portable#2,0301-160-100-040
10000197,"MQM816 Misc - Compressor,Transit Mixing",0301-160-100-040
10000198,MQM817 Misc -HYD Operated Turntables,0301-160-100-150
10000200,MQM819 Misc -ALT Despatch Cone,0301-160-080-150
10000201,MQM850 Misc - Roller Shutter Hanger #1,0301-160-430-030
10000202,MQM851 Misc - Roller Shutter Hanger #2,0301-160-430-030
10000203,MQM852 Misc - Rapid Action (HA Entry),0301-160-430-030
10000204,MQM853 Misc - Roller Shutter (Bag Rm),0301-160-430-030
10000205,MQM950 Misc - Triton Ave,0301-160-430-030
10000206,MQZ830 Screen - SQ Blending Plant Screen,0301-160-080-150
10000207,MQZ831 Screen - SQ Portable Screen,0301-160-080-150
10000209,MBM819 Misc - Pallet Wrapper Shed #14,0301-160-100-150
10000214,M601M126 Misc-Diesel Burner Boiler,0601-170-480-150
10000217,QMV2015- Loader - Volvo L60F -Bellblock,1352-160-999-250
10000326,NAM317 Misc-Alternator-11KV Parsons,2201-080-150-200
10000327,NAM308_SV1 Main Boiler Inboard SR Valve,20057576
10000328,NAM308_SV2 Main Boiler Outboard SR Valve,20057576
10000329,NAM308_SV3 Economiser outlet SR Valve,20057576
10000330,NAM308_SV4 Main Steam line SR Valve,20057576
10000331,NAM308_RV5 LP Steam inlet to DA SR Valve,20057576
10000332,NAM308_RV6 De-aerator Vessel SR Valve,20057576
10000333,NAM308_SV7 LP Steam SR Valve,20057576
10000334,SGM201 Water Piping & Heating.,4828-160-999-150
10000335,SGH202 Urea Silo,4828-160-999-150
10000336,SGM203 Urea Dissolver,4828-160-999-150
10000337,SGM204 Urea Manufacture Piping,4828-160-999-150
10000338,SGP200 Urea Manufacture Pump,4828-160-999-150
10000339,SGP201 Urea Despatch Pump,4828-160-999-150
10000340,SGP202 Urea Bund No 1 Sump Pump,4828-160-999-150
10000341,SGE201 Urea Instruments,4828-160-999-150
10000342,SGE200 Urea Power and Panel,4828-160-999-150
10000344,NMM260 Misc-Den Gantry,2201-100-280-130
10000345,NSM971 Misc-Eng Workshop Gantry,2201-130-380-130
10000346,MPM900 Misc - Site Compressor,1016-160-999-220
10000347,SGT201 Liquid urea storage tank No 1,4828-160-999-150
10000348,NAT700_PRV1 Tank-Press. Relief Valve,20048248
10000349,NAT701_PRV1 Tank Press. Relief  Valve,20048249
10000354,NDC662 Conv-No1 Incline Bag dressing,2201-110-100-050
10000355,NDC665 Conv-No2 Incline Bag dressing,2201-110-100-050
10000356,NDC666 Conv-Discharge Bag dressing(Rev),2201-110-100-050
10000357,NDH654 Hopper-Bulk Bagging line,2201-110-100-260
10000358,NDH660 Hopper-Bag dressing line,2201-110-100-260
10000359,NDM656 Misc-Pallet table_Rotating,2201-110-100-150
10000360,NDM661 Misc-Dragchain bag dressing,2201-110-100-010
10000361,NDM664 Misc-Hammer mill bag dressing,2201-110-100-070
10000362,NDZ663 Screen-Vibrating Bag dressing,2201-110-100-210
10000399,ISCB001Invercargill SC Building (SQ),4857-160-999-030
10000400,ISCC001 Incline for crusher feed,4857-160-999-050
10000401,ISCC002 Incline ex-crusher,4857-160-999-050
10000402,ISCM001 Roll crusher,4857-160-999-150
10000403,ISCM002 Blender components,4857-160-999-150
10000404,ISCM003 Dust suppression components,4857-160-999-150
10000405,ISCM004 Bagging components,4857-160-999-150
10000406,ISCM005 Main compressor,4857-160-999-150
10000407,ISCT001 Agrotain vat,4857-160-999-150
10000408,ISCE001 Electrical - all,4857-160-999-090
10000409,ISCM006 Small items,4857-160-999-150
10000410,MMV1055 Loader Hyundai 757-9,0701-160-999-250
10000422,NDZ667 Screen-Vibrating(Overs)Bag dress.,2201-110-100-210
10000572,MMV1059 Forklift - Crown CD30S-5,0801-160-999-250
10000573,MMV1060 Forklift - Crown CD30S-5,1354-160-999-250
10000574,MMV1061Forklift - Crown CD30S-5,1645-160-999-250
10000577,QMV2003 Loader - Volvo L60F - Gore,4828-160-440-250
10000708,MQE120 Elec - Lighting,0301-160-310-090
10000709,MQE115 Elec - Switchboards,0301-160-310-090
10000710,MQC890 Conv - Roctec Main Infeed,0301-160-100-050
10000711,MQM830 Misc - Diagnistics Transit,0301-160-450-220
10000712,MBM830 Misc - Chain Mixer lump Breaker,0301-160-080-010
10000713,MBX802 Elevator - #2 Mixing Plant,0301-160-080-150
10000714,MBS835 Screw - Dust Collector,0301-160-080-050
10000715,MQH820 Hopper - RockTec,0301-160-080-260
10000716,MBM826 Misc -Shuttle Winch H-O,0301-160-080-150
10000717,MBM825 Misc -Shuttle Winch A-G,0301-160-080-150
10000718,MQZ840 Screen - Single Screen (Rocktec),0301-160-100-150
10000719,MQC891 Conv - Roctec Outfeed,0301-160-100-050
10000721,M601H200 Hopper-XH70 Zeolite,0601-170-480-260
10000722,M601S200 Screw-XS70 Zeolite Metering,0601-170-480-050
10000723,M601S201 Screw-XS71 Zeolite Transfer,0601-170-480-050
10000751,NDC805 Conv-Screen Discharge Altum Plant,2201-110-090-050
10000752,NDM804 Misc-Lumpbreaker Altum Plant,2201-110-090-210
10000753,NDZ803 Screen-Vibrating Altum plant,2201-110-090-210
10000754,NDC802 Conv-Incline Altum plant,2201-110-090-050
10000755,NDM801 Misc-Dragchain mixer Altum Plant,2201-110-080-010
10000756,NDH800 Hopper-Mixing Altum Plant,2201-110-090-260
10000763,MMV1063 Forklift Crown CD30S-5,2204-160-440-250
10000768,MQM840 Misc-Air Lines Transit,0301-160-450-220
10000769,MQM836 Misc-Air Lines Maru,0301-160-450-220
10000770,MQM835 Misc - Roading Transit,0301-160-370-220
10000865,MMV1067 Loader - Hyundai HL757-9,1012-160-999-250
10000866,MMV1068 Loader - Hyundai HL757-9,1646-160-999-250
10000916,NAS110 SCREW- SULPHUR RECOVERY,2201-080-350-190
10000917,NAM308_RV8 Sulphur pit steam PRV Valve,20057576
10000918,NSM960_SI013 Inst-Weather Recording,20048552
10000921,MMV1070 Loader - Hyundai HL757-9,4916-160-440-250
10000929,MMV1071 Forklift Hyundai 30D7E,1012-160-999-250
10000933,MAC550 Conv - High Spec Sulphur,0201-080-120
10000941,NRM400 Misc-Dragchain mixer Rock store,2201-100-030-050
10000962,MOM900 Misc - Under Floor Heating System,1019-160-999-220
10000988,MQC821 Conv - Roctec Reversible,0301-160-100-020
10000989,MQM820 Misc - Roctec Bulk Bagger,0301-160-100-020
10001029,MBM500 Misc - Portable Screen,0301-160-070-210
10001031,MBM900 - Misc-Maru St General,0301-160-450-220
10001042,MMV1073 Forklift Crown CD30S-5,0601-170-480-440
10001092,SMV1076 - Loader Hyundai HL757-9,4857-160-999-250
10001096,NMV1079 LOADER HYUNDAI HL757-9,2201-160-440-250
10001102,MMV1080 Loader - Hyundai HL757-9,1013-160-999-250
10001107,Site - Land Improvements,0401-160-450-220
10001115,"Structure,Walkways,Handrails",0401-160-111-150
10001117,MMV1082 HYUNDAI HL757-9,1645-160-999-250
10001120,Buildings - Bulk Store,0401-160-430-030
10001121,Buildings - Office/Bag Store,0401-160-430-030
10001122,Buildings - Relocatable Bulk Bin walls,0401-160-430-030
10001123,Buildings - Office Fittings,0401-160-430-030
10001124,Buildings -Bulk Store Roller/Rapid Doors,0401-160-430-030
10001125,Buildings -Bag Store Roller/Rapid Doors,0401-160-430-030
10001126,Electrical  - Bulk Store,0401-160-430-090
10001127,Electrical  - Office/Bag Store,0401-160-430-090
10001128,Site - Roading,0401-160-370-220
10001129,Site - Landscaping,0401-160-370-220
10001130,Site - Fencing,0401-160-370-220
10001131,Site - Signage,0401-160-370-220
10001132,SMV1083 Hyundai HL757-7,1645-160-999-250
10001133,Dsp Plant 1 Electrical,0401-160-111-090
10001134,"Dsp Plant 1 PLC,Electrical Switchgear",0401-160-111-120
10001135,MMV1084 Hyundai HL757-9,0401-160-440-250
10001184,MMV1086 Forklift Crown CD30S-5,1012-160-999-250
10001185,SMV1087 Forklift Crown CD30S-5,4857-160-999-250
10001195,Dsp 1 Conveyor - Truck Load out,0401-160-111-050
10001196,Dsp 1 Conveyor - Recirculation,0401-160-111-050
10001197,Dsp 1 Dust cone,0401-160-111-050
10001198,Dsp 1 - Blender 1,0401-160-111-010
10001199,Dsp 1 - Blender 21,0401-160-111-010
10001200,Dsp1 - Flail Mill,0401-160-111-070
10001201,Dsp1 - Reciprocating Screen,0401-160-111-210
10001202,MQM813 Misc - Triton Air Compressor,0301-160-100-040
10001208,MUB804  20' Container,1018-160-430-030
10001209,Dsp 1 - Weigh scale system,0401-160-111-270
10001210,Dsp 1 - Weigh scale system,4929-160-111-270
10001211,Trace Element scales,4929-160-111-270
10001235,MBB124 Build - 124 Bulk,0301-160-430-030
10001236,MBE121 Elec - 124 Hewletts Rd General,0301-160-310-090
10001237,MBE111 Elec - 124 Hewletts Rd Lighting,0301-160-310-090
10001238,MBM941 Misc - Roading 124 Hewletts Rd,0301-160-370-220
10001239,MBB125 Build - 124 Bulk Office,0301-160-430-030
10001240,MBM931 Misc - Fencing 124 Hewletts Rd,0301-160-370-220
10001241,MBM962 MISC-Air Conditioner 124 Hewletts,0301-160-310-090
10001244,MMV1089 Hyundai HL770-9 Loader,0301-160-440-250
10001272,SMV1090 Hyundai HL757-9,4905-160-440-250
10001273,MQC601 Conv - Robot Infeed 1,0301-160-100-050
10001274,MQC600 Conv - Robot Sewing Machine Disch,0301-160-100-050
10001275,MQC602 Conv - Robot Infeed 2,0301-160-100-050
10001276,MQC603 Conv - Robot Chain Discharge,0301-160-100-050
10001277,MQE600 Elec - Robot General,0301-160-310-090
10001278,MQM600 Misc - Robot System General,0301-160-100-150
10001279,MQM601 Misc - Robot Sewing Machine,0301-160-100-150
10001280,MQM602 Misc - Robot Bag Kicker,0301-160-100-150
10001281,MQM603 Misc - Robot Vibrating Table,0301-160-100-150
10001282,MQM604 Misc - Robot Kawasaki,0301-160-100-150
10001283,MQM605 Misc - Robot Pallet Dispenser,0301-160-100-150
10001303,NMV1092 FORKLIFT CROWN CD30S-5,2201-160-440-250
10001314,MMV1094 Forklift Crown CD30S-5,1016-160-999-250
10001315,MMV1095 Forklift - Crown CD30S-5,1014-160-440-250
10001317,MMV1097  Loader Hyundai 740-9,0301-160-440-250
10001318,SMV1098 Hyundai HL770-9 Timaru Hub,4905-160-440-250
10001346,MBM830 Miisc - Road sweeper,0301-160-450-220
10001355,"MQM818 Misc - Compressor, Weighbridge",0301-160-100-040
10001446,Dispatch Blender 2,1355-160-999-010
10001447,Dispatch Blender 1,4929-160-111-010
10001448,500 Bucket Elevator,4929-160-111-050
10001449,Reciprocating Screen,4929-160-111-210
10001450,300 Flail Mill,4929-160-111-070
10001451,Load Out Conveyor,4929-160-111-050
10001452,Dispatch Plant Structures/ Walkways,4929-160-430-030
10001453,DSH Dust Cone,4929-160-111-050
10001454,Dispatch Plant Control Hardware/PLC,4929-160-111-090
10001455,Office,4929-160-430-030
10001456,Compressor,4929-160-300-040
10001457,Dispatch Weigh Scales,1355-160-999-270
10001458,SMV1100  Sandvik QA331 Mobile Screen,4905-160-440-250
10001459,STC202 Conveyor - Edge 45 Radial Stacker,4905-160-999-150
10001490,SMV1101 Hyundai 45D-9S Forklift,4905-160-440-250
10001494,MMV1103 Forklift - Crown CD30S-5,0501-160-999-250
10001495,MMV1107 Forklift - Crown CD30S-5,1155-160-999-250
10001499,MMV1105 Loader Hyundai 757-9 Q/Hitch,0301-160-440-250
10001500,MQM821 Misc - 124 Waste Water Compressor,0301-160-100-040
10001543,MMV1112 Volvo L60E Greatford,1621-160-999-250
10001545,MMV1109 Forklift Crown CD30S-5,0601-160-440-250
10001546,MMV1110 Forklift Crown CD30S-5,0301-160-440-250
10001547,MMV1111 Forklift Crown CD30S-5,0301-160-440-250
10001562,MMV1106 Loader - Hyundai HL757-9,1355-160-999-250
10001571,SMV1102 Hyundai HL770-9 Timaru Hub,4905-160-440-250
10001583,MNB840 Building - Bag Store,1015-160-430-030
10001584,MBZ804 Screen- Recipr - #2 Mixing Plant,0301-160-080-150
10001585,MBM824 Flail Mill - #2 Mixing Plant,0301-160-080-070
10001586,MBM823 Diverter -Flail -#2 Mixing Plant,0301-160-080-150
10001587,MBM816 Conv -Drag Chain -#2 Mixing Plant,0301-160-080-050
10001588,MBM821 Diverter -Recirc -#2 Mixing Plant,0301-160-080-150
10001589,MBM822 Splitter -Recirc -#2 Mixing Plant,0301-160-080-150
10001590,MBM813 Dust Cone - #2 Mixing Plant,0301-160-080-150
10001674,NMV1113 Volvo FM12-420 tipper 2005,2201-160-440-250
10001683,SGT202 Liquid urea storage tank No 2,4828-160-999-150
10001684,SGT203 Liquid urea storage tank No 3,4828-160-999-150
10001685,SGP203 Urea Bund No 2 Sump Pump,4828-160-999-150
10001686,SGM205 Urea Despatch Piping,4828-160-999-150
10001687,SGH101 Portable Bagging Hopper,4828-160-999-150
10001692,OBSLT_SMV_1114 Hyundai HL760-9 (JFR550),4801-100-440-250
10001710,MMV1115 Forklift Crown CD30S-5,1018-160-999-250
10001711,SMV1116 Crown CD30S-5 Ashburton,4910-160-440-250
10001712,MMV1116 Forklift Crown CD33S,0301-160-440-250
10001713,NMV1117 Forklift Crown CD33S-5,2201-160-440-250
10001739,SMV1119 Loader-Hyundai HL757-9,4905-160-440-250
10001740,MMV1120 Loader-Hyundai HL757-9,0301-160-440-250
10001741,NMV1121 Loader -Hyundai HL757-9,2203-160-440-250
10001749,SRB200 Bag Store,4916-160-999-030
10001836,STE103 ELEC SO2 DETECTION,4905-160-999-090
10001847,SMV1122 Hyundai 33D-7 Forklift,4905-160-440-250
10001848,MMV1123 Sandvik QA140 Mobile Screen,4905-160-440-250
10001854,SMV1124 - Loader Hyundai HL757-9 QHitch,4905-160-440-250
10001862,MMV1124 EDGE RADIAL STACKER MS65,4901-160-440-250
10001865,M-VLV PSV2866 Package Boiler Shell,0201-080-150
10001866,M-VLV PSV2867 Package Boiler LP Steam,0201-080-150
10001930,MMV1125 Forklift Crown CD30S-5,1355-160-999-250
10001931,MMV1126 Crown CD30S-5 Waipukarau,1710-160-999-250
10001932,MMV1127 Crown CD30S-5 Netherton,1019-160-999-250
10001933,SMV1128 Crown CD30S-5,4815-160-440-250
10001934,MMV1129 Forklift Crown CD30S-5,1715-160-440-250
10001935,STC201 Conveyor - Sustain Outfeed,4905-160-999-150
10001936,STC_202 Conveyor - Radial Stacker,4905-160-999-150
10001937,STH201 Hopper Sustain Feed,4905-160-999-150
10001938,STE201 Electrical Sustain Plant,4905-160-999-090
10001939,STM201 Sustain Plant Container,4905-160-999-150
10002088,SMV1130 WL300FS Flip Screen,4905-160-999-150
10002105,HOPPER - Blender 1 - Despatch Plant 1,1018-160-111-010
10002106,HOPPER - Blender 2 - Despatch Plant 1,1018-160-111-010
10002107,ELEV - Elevator - Despatch Plant 1,1018-160-111-050
10002108,SCREEN - Screen - Despatch Plant 1,1018-160-111-210
10002109,MISC - Flail Mill - Despatch Plant 1,1018-160-111-070
10002110,MISC - Vibrator 1 - Despatch Plant 1,1018-160-111-150
10002111,MISC - Vibrator 2 - Despatch Plant 1,1018-160-111-150
10002112,MISC - Vibrator 3 - Despatch Plant 1,1018-160-111-150
10002113,MISC - Vibrator 4 - Despatch Plant 1,1018-160-111-150
10002114,ELEC - Weigh System - Despatch Plant 1,1018-160-111-270
10002115,ELEC - Electrical - Despatch Plant 1,1018-160-111-090
10002116,MISC - Platforms - Despatch Plant 1,1018-160-111-030
10002119,STT201 Tank Agrotain Self Bunded (1.5kL),4905-160-999-150
10002120,STT202 Tank Glycol Self Bunded (1.5kL),4905-160-999-150
10002121,STP201 Pump Agrotain Dosing,4905-160-999-150
10002122,STP202 Pump Glycol Dosing,4905-160-999-150
10002123,STS201 Screw Sustain Mixing,4905-160-999-150
10002124,STM202 Pipework Sustain Plant,4905-160-999-150
10002125,STP203 Pump Hydraulic Sustain Plant,4905-160-999-150
10002175,NMV1131 Vermeer S725TX Skid Steer,2201-100-440-250
10002403,SMV1132 Hyundai 50D-9F Forklift,4905-160-440-250
10002404,SMV1133 Hyundai 30DT-7 Forklift,4916-160-440-250
10002405,MMV1134 Hyundai 30DT-7 Forklift,1645-160-999-250
10002406,NMV1135 Hyundai 30DT-7 Forklift,2208-160-440-250
10002407,MMV1136 Hyundai 30DT-7 Forklift,0801-160-999-250
10002412,MMV1137 Hyundai HL740-9 Irirangi,1010-160-999-250
10002413,MMV1138 Hyundai HL757-9 Waingawa,1715-160-440-250
10002475,MMV1141 Hyundai 30DT-7 TeKuiti,1015-160-999-250
10002620,STM203 Sustain Plant Guarding,4905-160-999-150
10002621,STM204 Bunding IBC Storage,4905-160-999-150
10002622,MBB126 Build - 124A Building,0301-160-430-030
10002623,MBB127 Build - 124A Building Office,0301-160-430-030
10002624,MBB128 Build - 124 Building Lunch-room,0301-160-430-030
10002625,MBB129 Build - 124A Fire / Sprinkler Rm,0301-160-430-030
10002626,MBE122 Elec - 124A Electric General,0301-160-310-090
10002627,MBE123 Elec - 124A Electric Lighting,0301-160-310-090
10002630,MMV1143 Hyundai 30DT-7 Forklift,1011-160-999-250
10002638,SMV1152 Hyundai HL757-9 Ashburton,4910-160-440-250
10002640,SMV1144 Crown CD30S-5 Forklift,4929-160-440
10002641,MMV1145 Crown CD30S-5 Maru Street,0301-160-440-250
10002642,MMV1146 Crown CD30S-5 Maru Street,0301-160-440-250
10002643,MMV1147 Crown CD30S-5 Te Awamutu,0901-160-440-250
10002772,MMV1149 Hyundai HL757-9 Te Awamutu,0901-160-440-250
10002776,SMV1153 Hyundai 30DT-7 Forklift,4916-160-440-250
10002783,MMV1154 Hyundai 30DT-7 Forklift,1621-160-999-250
10002784,STM205 Air Compressor Portable -Timaru,4905-160-999-040
10002801,MMV1156 Contractor Screen Maru Street,0301-160-070-210
10002824,SMV1155 Hyundai 30DT-7 Forklift,4905-160-440-250
10002846,SMV1158 Hyundai 30DT-7 Forklift Anama,4920-160-999-250
10002884,MMV1159 Crown CD30S-5 Morrinsville,0601-160-440-250
10002885,SMV1160 Crown CD30S-5 Gore,4828-160-440-250
10002918,STE202 Electrical Power Data Logger,4905-160-999-090
10002953,MMV1161-Loader Volvo L90H Morrinsville,0601-160-440-250
10002954,MMV1162 Hyundai HL740-9 TePuke,1155-160-999-250
10002955,MMV1163 Hyundai HL757XTD Reporoa,1014-160-440-250
10002958,MMV1166 Forklift Hyundai 30DT-7,0801-160-999-250
10002959,MMV1167 Forklift Hyundai 30DT-7,0301-160-440-250
10002960,MMV1168 Forklift Hyundai DT-7 Maru,0301-160-440-250
10002961,SMV1169 Hyundai 30DT-7 Timaru,4905-160-440-250
10002962,MMV1170 Forklift CrownCD30 Hastings,1013-160-999-250
10002963,MMV1171 Forklift Crown CD30 Huntly,0401-160-440-250
10002964,NMV1172 Forklift Crown CD30S-5 Waipapa,2203-160-440-250
10002966,AC001 AirCon Invercargill,4857-160-999-090
10003071,MMV1173 50D-9SA Hyundai Forklift,0301-160-440-250
10003074,MMV1175 Hyundai HL757-9 Waipukarau,1710-160-440-250
10003075,MMV1176 Hyundai HL740-9 Maru,0301-160-440-250
10003076,MMV1177 WL300 FLIP SCREEN MARU,0301-160-070-210
10003077,MMV1178 Hyundai 30DT-7 Forklift Iri,1010-160-999-250
10003078,MMV1179 Crown CD30S-5 Forklift,0301-160-440-250
10003079,MMV1180 Crown CD30S-5 Forklift Maru,0301-160-440-250
10003080,MMV1181 Crown CD30S-5 Forklift Maru,0301-160-440-250
10003081,MMV1182 Crown CD30S-5 Forklift,0601-160-440-250
10003082,MMV1183 Hyundai 30DT-7 Forklift,0701-160-999-250
10003083,NMV1184 Crown CD30S-5 Forklift,2201-160-440-250
10003085,Ensign High Tip Bucket Maru Street,0301-160-440-250
10003147,MMV1187 Crown CD30S-5 Otorohanga,0701-160-999-250
10003268,NMV1188 GIANT D204 Compact Loader,2201-100-440-250
